COPY 2610
ma,table_name,column_name,ordinal_position,data_type,is_nullable,column_default
public,zLU_tblCompleteness,Completeness,2,text,YES,
public,zLU_tblCorrosion,Record_No,1,integer,NO,
public,zLU_tblCorrosion,Corrosion,2,text,YES,
public,zLU_tblFeatureContexts,Reocrd_No,1,integer,NO,
public,zLU_tblFeatureContexts,Context_Type,2,text,YES,
public,zLU_tblFlakeCirc,Record_No,1,integer,NO,
public,zLU_tblFlakeCirc,Circumference_Desc,2,text,YES,
public,zLU_tblFlakeCirc,Order,3,integer,YES,
public,zLU_tblGlaze,Record_No,1,integer,NO,
public,zLU_tblGlaze,Ordering,2,integer,YES,
public,zLU_tblGlaze,Glaze,3,text,YES,
public,zLU_tblImpress,Record_No,1,integer,NO,
public,zLU_tblImpress,Impress,2,text,YES,
public,zLU_tblLayer,Record_No,1,integer,NO,
public,zLU_tblLayer,Layer,2,text,YES,
public,zLU_tblMaterial,Record_No,1,integer,NO,
public,zLU_tblMaterial,Material,2,text,YES,
public,zLU_tblMaterial,Order,3,integer,YES,
public,zLU_tblNewSherdClass,Record_No,1,integer,NO,
public,zLU_tblNewSherdClass,NewSherdClass,2,text,YES,
public,zLU_tblOldSherdClass,Record_No,1,integer,NO,
public,zLU_tblOldSherdClass,FabGroupID,2,integer,YES,
public,zLU_tblOldSherdClass,SherdClass,3,text,YES,
public,zLU_tblOther_Postures,Record_No,1,integer,NO,
public,zLU_tblOther_Postures,Other_Positions,2,text,YES,
public,zLU_tblPaintMotif,Record_No,1,integer,NO,
public,zLU_tblPaintMotif,Extent,2,text,YES,
public,zLU_tblPaintMotif,Order,3,real,YES,
public,zLU_tblParts,Record_No,1,integer,NO,
public,zLU_tblParts,ID,2,integer,YES,
public,zLU_tblParts,Presence,3,text,YES,
public,zLU_tblPeople,Record_No,1,integer,NO,
public,zLU_tblPeople,Name,2,text,YES,
public,zLU_tblPeople,Order,3,integer,YES,
public,zLU_tblPotShapeMain,Record_No,1,integer,NO,
public,zLU_tblPotShapeMain,MainShapeName,2,text,YES,
public,zLU_tblPotSize,Record_No,1,integer,NO,
public,zLU_tblPotSize,Size,2,text,YES,
public,zLU_tblPrimary_Material,ID,1,integer,NO,
public,zLU_tblPrimary_Material,Material,2,text,YES,
public,zLU_tblPrimary_Material,Order_No,3,integer,YES,
public,zLU_tblProject,Record_No,1,integer,NO,
public,zLU_tblProject,Project_Name,2,text,YES,
public,zLU_tblQuad,Record_No,1,integer,NO,
public,zLU_tblQuad,Quad,2,text,YES,
public,zLU_tblReclining_Postures,Record_No,1,integer,NO,
public,zLU_tblReclining_Postures,Reclining_Positions,2,text,YES,
public,zLU_tblRestriction,Record_No,1,integer,NO,
public,zLU_tblRestriction,ID,2,integer,YES,
public,zLU_tblRestriction,Restriction,3,text,YES,
public,zLU_tblRimArtic,Record_No,1,integer,NO,
public,zLU_tblRimArtic,ID,2,integer,YES,
public,zLU_tblRimArtic,Rim_Artic,3,text,YES,
public,zLU_tblRmStance,Record_No,1,integer,NO,
public,zLU_tblRmStance,ID,2,integer,YES,
public,zLU_tblRmStance,Stance,3,text,YES,
public,zLU_tblShapeVar,Record_No,1,integer,NO,
public,zLU_tblShapeVar,MainShapeID,2,integer,YES,
public,zLU_tblShapeVar,OrderID,3,real,YES,
public,zLU_tblShapeVar,MainShapeName,4,text,YES,
public,zLU_tblShapeVar,VariantName,5,text,YES,
public,zLU_tblSitting_Postures,Record_No,1,integer,NO,
public,zLU_tblSitting_Postures,Order_No,2,integer,YES,
public,zLU_tblSitting_Postures,Sitting_Positions,3,text,YES,
public,zLU_tblSoilContext,Record_No,1,integer,NO,
public,zLU_tblSoilContext,Soil_Context,2,text,YES,
public,zLU_tblSource,Record_No,1,integer,NO,
public,zLU_tblSource,ArtifactSource,2,text,YES,
public,zLU_tblStanding_Postures,Record_No,1,integer,NO,
public,zLU_tblStanding_Postures,Order_No,2,integer,YES,
public,zLU_tblStanding_Postures,Standing_Positions,3,text,YES,
public,zLU_tblStoneTypes,Record_No,1,integer,NO,
public,zLU_tblStoneTypes,Stone Type,2,text,YES,
public,zLU_tblUnits,Record_No,1,integer,NO,
public,zLU_tblUnits,Unit,2,text,YES,
public,zLU_tblWallForm,Record_No,1,integer,NO,
public,zLU_tblWallForm,ID,2,integer,YES,
public,zLU_tblWallForm,WallForm,3,text,YES,
public,zLU_tbleFabric,Record_No,1,integer,NO,
public,zLU_tbleFabric,FabGroupID,2,integer,YES,
public,zLU_tbleFabric,FabricType,3,text,YES,
public,zLU_tblii_type,Record_No,1,integer,NO,
public,zLU_tblii_type,i&I_type,2,text,YES,
